id,brand,series,material,model,windowType,size,glassType,priceRangeLow,priceRangeHigh,energyRating,uFactor,shgc,warrantyYears,installationIncluded,climateZones,features,popularityScore,customerRating,link
6551,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,36x48,Triple Pane,452,530,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6552,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,36x48,Triple Pane Low-E,517,607,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6553,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,48x60,Double Pane,420,492,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Strongest Material, Weather Resistant, Energy Efficient",81,4.0,https://www.milgard.com/
6554,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,48x60,Double Pane Low-E,483,567,Energy Star Certified,0.28,0.3,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6555,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,48x60,Triple Pane,588,690,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6556,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,48x60,Triple Pane Low-E,672,788,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6557,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,60x72,Double Pane,517,607,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Strongest Material, Weather Resistant, Energy Efficient",81,4.0,https://www.milgard.com/
6558,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,60x72,Double Pane Low-E,594,698,Energy Star Certified,0.28,0.3,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6559,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,60x72,Triple Pane,723,849,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6560,Milgard,Trinsic,Fiberglass,Trinsic Single-Hung,Single-Hung,60x72,Triple Pane Low-E,827,971,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6577,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,24x36,Double Pane,272,320,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Strongest Material, Weather Resistant, Energy Efficient",81,4.0,https://www.milgard.com/
6578,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,24x36,Double Pane Low-E,314,368,Energy Star Certified,0.28,0.3,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6579,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,24x36,Triple Pane,382,448,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6580,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,24x36,Triple Pane Low-E,436,512,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6581,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,36x48,Double Pane,340,400,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Strongest Material, Weather Resistant, Energy Efficient",81,4.0,https://www.milgard.com/
6582,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,36x48,Double Pane Low-E,392,460,Energy Star Certified,0.28,0.3,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6583,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,36x48,Triple Pane,477,561,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6584,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,36x48,Triple Pane Low-E,546,640,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6585,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,48x60,Double Pane,443,521,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Strongest Material, Weather Resistant, Energy Efficient",81,4.0,https://www.milgard.com/
6586,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,48x60,Double Pane Low-E,510,598,Energy Star Certified,0.28,0.3,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6587,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,48x60,Triple Pane,620,728,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6588,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,48x60,Triple Pane Low-E,709,833,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6589,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,60x72,Double Pane,546,640,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Strongest Material, Weather Resistant, Energy Efficient",81,4.0,https://www.milgard.com/
6590,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,60x72,Double Pane Low-E,627,737,Energy Star Certified,0.28,0.3,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6591,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,60x72,Triple Pane,764,896,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Strongest Material, Weather Resistant, Energy Efficient, Superior Insulation",81,4.0,https://www.milgard.com/
6592,Milgard,Trinsic,Fiberglass,Trinsic Sliding,Sliding,60x72,Triple Pane Low-E,872,1024,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Strongest Material, Weather Resistant, Energy Efficient, Low-E Coating",81,4.0,https://www.milgard.com/
6641,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,24x36,Double Pane,243,285,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy-Crank Operation, Maximum Ventilation",83,4.0,https://www.milgard.com/
6642,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,24x36,Double Pane Low-E,280,328,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6643,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,24x36,Triple Pane,340,400,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",83,4.0,https://www.milgard.com/
6644,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,24x36,Triple Pane Low-E,388,456,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6645,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,36x48,Double Pane,304,356,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy-Crank Operation, Maximum Ventilation",83,4.0,https://www.milgard.com/
6646,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,36x48,Double Pane Low-E,350,410,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6647,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,36x48,Triple Pane,425,499,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",83,4.0,https://www.milgard.com/
6648,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,36x48,Triple Pane Low-E,486,570,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6649,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,48x60,Double Pane,395,463,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy-Crank Operation, Maximum Ventilation",83,4.0,https://www.milgard.com/
6650,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,48x60,Double Pane Low-E,454,532,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6651,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,48x60,Triple Pane,553,649,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",83,4.0,https://www.milgard.com/
6652,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,48x60,Triple Pane Low-E,631,741,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6653,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,60x72,Double Pane,486,570,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy-Crank Operation, Maximum Ventilation",83,4.0,https://www.milgard.com/
6654,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,60x72,Double Pane Low-E,558,656,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6655,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,60x72,Triple Pane,680,798,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",83,4.0,https://www.milgard.com/
6656,Milgard,Trinsic,Vinyl,Trinsic Casement,Casement,60x72,Triple Pane Low-E,777,913,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",83,4.0,https://www.milgard.com/
6609,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,24x36,Double Pane,221,259,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy Cleaning, Classic Design",85,4.0,https://www.milgard.com/
6610,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,24x36,Double Pane Low-E,254,298,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6611,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,24x36,Triple Pane,309,363,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",85,4.0,https://www.milgard.com/
6612,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,24x36,Triple Pane Low-E,353,415,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6613,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,36x48,Double Pane,276,324,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy Cleaning, Classic Design",85,4.0,https://www.milgard.com/
6614,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,36x48,Double Pane Low-E,317,373,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6615,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,36x48,Triple Pane,386,454,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",85,4.0,https://www.milgard.com/
6616,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,36x48,Triple Pane Low-E,442,518,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6617,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,48x60,Double Pane,359,421,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy Cleaning, Classic Design",85,4.0,https://www.milgard.com/
6618,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,48x60,Double Pane Low-E,412,484,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6619,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,48x60,Triple Pane,502,590,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",85,4.0,https://www.milgard.com/
6620,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,48x60,Triple Pane Low-E,574,674,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6621,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,60x72,Double Pane,442,518,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting, Easy Cleaning, Classic Design",85,4.0,https://www.milgard.com/
6622,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,60x72,Double Pane Low-E,508,596,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6623,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,60x72,Triple Pane,618,726,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",85,4.0,https://www.milgard.com/
6624,Milgard,Trinsic,Vinyl,Trinsic Double-Hung,Double-Hung,60x72,Triple Pane Low-E,707,829,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",85,4.0,https://www.milgard.com/
6673,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,24x36,Double Pane,188,220,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",80,4.0,https://www.milgard.com/
6674,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,24x36,Double Pane Low-E,216,254,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6675,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,24x36,Triple Pane,263,309,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",80,4.0,https://www.milgard.com/
6676,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,24x36,Triple Pane Low-E,300,352,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6677,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,36x48,Double Pane,235,275,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",80,4.0,https://www.milgard.com/
6678,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,36x48,Double Pane Low-E,270,316,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6679,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,36x48,Triple Pane,328,386,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",80,4.0,https://www.milgard.com/
6680,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,36x48,Triple Pane Low-E,375,441,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6681,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,48x60,Double Pane,305,359,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",80,4.0,https://www.milgard.com/
6682,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,48x60,Double Pane Low-E,351,411,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6683,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,48x60,Triple Pane,427,501,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",80,4.0,https://www.milgard.com/
6684,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,48x60,Triple Pane Low-E,488,572,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6685,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,60x72,Double Pane,375,441,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",80,4.0,https://www.milgard.com/
6686,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,60x72,Double Pane Low-E,431,507,Energy Star Certified,0.28,0.3,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6687,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,60x72,Triple Pane,525,617,Energy Star Certified,0.22,0.25,15,No,"Northern, North-Central, South-Central","Low Maintenance, Never Needs Painting, Superior Insulation, Noise Reduction",80,4.0,https://www.milgard.com/
6688,Milgard,Trinsic,Vinyl,Trinsic Picture,Picture,60x72,Triple Pane Low-E,601,705,Energy Star Most Efficient,0.18,0.22,15,No,All Zones,"Low Maintenance, Never Needs Painting, Low-E Coating, UV Protection",80,4.0,https://www.milgard.com/
6625,Milgard,Trinsic,Vinyl,Trinsic Single-Hung,Single-Hung,24x36,Double Pane,199,233,Energy Star Certified,0.32,0.35,15,No,"South-Central, Southern","Low Maintenance, Never Needs Painting",80,4.0,https://www.milgard.com/
